#Table1
ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,teffadop,fehadop,loggadop,ELODIERVFINAL,ELODIERVFINALerr,snr,flag
15.0299545272706,-0.577773886550699,19.82708,18.77878,18.35329,18.17291,18.12355,5515.691,-1.145006,4.068604,-28.96241,2.57805,28.84149,nnnnn
13.9477220375025,0.884661922479149,19.72488,18.8417,18.46781,18.337,18.25701,5909.496,-1.43899,4.164004,-10.52601,4.711457,21.56387,nnngn
15.2324887262883,-0.466019980704821,19.53735,18.34559,17.85633,17.70654,17.64101,5631.503,-1.048621,4.3822,-13.60603,1.980434,37.90229,nnngn
15.0570055948508,1.08671236683871,20.19769,19.08576,18.6776,18.50626,18.47813,5761.166,-1.047256,4.15069,-30.74625,2.615072,26.54774,nnngn
21.1182585961808,-0.677650297093108,17.57072,16.39278,15.92964,15.84068,15.81062,5855.157,-0.5310201,3.966693,8.811157,1.244828,51.66706,nnnnn
19.5794515542961,-0.892439517900092,18.64057,17.57219,17.10029,16.97856,16.88226,5843.368,-0.8554075,4.33996,-3.341729,2.673254,31.79403,nnnnn
9.08243265669813,-0.61817820791823,17.64428,16.60285,16.18161,16.03769,15.98652,5924.014,-0.7821468,4.199524,-96.8572,1.614997,46.76221,nnnnn
9.31617272797982,0.0412473513860758,18.44898,17.22178,16.73755,16.5519,16.4907,5617.146,-0.5359371,4.251442,-25.23986,1.523959,37.06333,nnnnn
9.72585174450757,-0.704319295664874,18.52327,16.96469,16.41491,16.24062,16.16011,5473.142,-0.2878752,4.343863,3.37119,1.230568,36.87713,nnnnn
9.79537845566955,0.849932759023708,18.1894,16.74659,16.20964,16.02163,15.93127,5544.108,-0.2696936,4.317269,51.33268,1.10041,41.60263,nnnnn
9.18607847396493,1.12013043389428,18.78197,17.6,17.08766,16.93588,16.86468,5668.461,-0.7132677,4.371232,-39.88784,1.999975,30.14076,nnnnn
9.4481291859484,0.410925352256148,18.42792,17.24538,16.85554,16.73817,16.67106,5884.019,-0.466616,4.127134,20.03708,2.12574,35.22608,nnnnn
9.66793271677861,0.67502755929444,23.60704,19.78893,19.15416,18.06113,17.62517,5313.521,-0.6707215,4.379356,1.400936,1.189779,38.20283,nCnnn
10.4686509096403,-0.176769413961082,18.26599,17.21843,16.8226,16.67323,16.61765,5996.937,-0.7372956,4.275001,-48.9871,1.91174,37.25488,nnnnn
11.814745285226,0.22231720563257,17.73797,16.32644,15.81491,15.63587,15.57961,5612.891,-0.3647697,4.324402,37.2056,1.301502,40.56127,nnnnn
15.1289853865256,-0.722332977612031,18.57173,17.16995,16.60021,16.38434,16.3416,5489.821,-0.3718978,4.281429,32.22683,1.867617,35.00092,nnnnn
13.9643452621727,0.409469867981464,18.96442,17.66644,17.20989,17.06479,17.0236,5798.98,-0.5087956,4.092788,-19.82398,2.248153,27.16122,nnnnn
12.0334690522255,-0.0942949790634201,19.12393,17.78063,17.25581,17.05132,16.96713,5520.364,-0.7044892,4.360975,-72.83479,2.175516,25.54716,nnBnn
18.9845037059435,0.600674734659983,19.08098,17.62728,17.02366,16.84362,16.69749,5289.933,-0.725346,4.429621,-31.41146,1.747782,31.44246,nnBnn
18.0059713368583,-0.239088932629013,17.16939,15.96813,15.57454,15.41601,15.39305,5955.425,-0.5325753,4.226821,-25.42517,1.432971,52.36463,nnnnn
21.4305099807816,6.36678457683527,17.86466,16.64445,16.25158,16.08504,15.99644,5940.439,-0.4292125,4.20457,-43.42045,1.140824,54.83149,nnBnn
18.028630359059,0.960702226912374,19.76937,18.41594,17.89644,17.67547,17.46641,5407.462,-0.7207118,4.485133,-27.53724,1.603203,34.1889,nnBnn
17.1560759889897,0.822934315756877,19.82303,18.87655,18.44142,18.26374,18.16515,5594.009,-1.809928,4.033219,-209.7347,4.085108,25.1548,nnngn
20.8987072200195,7.21408913701495,19.89347,18.40881,17.8367,17.62773,17.55296,5475.308,-0.6511145,4.263215,10.97074,1.555753,34.77132,nnnnn
20.0508846219699,8.1583832902077,20.36769,18.80525,18.1216,17.8922,17.7598,5213.453,-0.9071568,4.754432,-158.3255,1.891733,26.28119,nnnnn
20.4934395470684,7.94996420047823,20.10905,18.58479,18.01918,17.76001,17.60885,5453.374,-0.4970106,4.073621,-1.377302,1.856583,28.43793,nnnnn
15.6406689156898,1.17880158723856,19.42092,17.94122,17.39391,17.19263,17.06084,5382.962,-0.5744998,4.229765,28.15977,1.875169,25.98411,nnnnn
12.2303293718953,-1.17366976727613,17.11869,15.81012,15.3016,15.10133,15.04186,5562.476,-0.6008183,4.32827,-56.48039,1.724346,47.31897,nnnnn
21.1495559881661,7.50763736844359,20.23524,18.8514,18.26328,18.0286,17.93713,5377.164,-0.8603351,4.273578,-39.21775,2.172901,26.59198,nnnnn
21.6626215188999,7.76066459478783,20.73766,19.29811,18.73267,18.52317,18.3859,5424.473,-0.8877683,4.483237,-77.73166,2.501771,20.90502,nnnnn
19.949503867368,1.18524524183423,19.37891,17.92935,17.38191,17.20766,17.09598,5516.693,-0.4796765,4.339141,-39.44967,2.02864,24.57925,nnnnn
21.0359604173256,8.1584483066192,20.48318,18.98539,18.41067,18.17947,18.06458,5491.046,-0.4799189,4.438497,-2.209144,1.986568,23.66999,nnnnn
22.0506175568983,7.29364378268747,19.9733,18.87943,18.37696,18.16621,18.04858,5580.004,-1.344555,3.340443,-110.6809,3.248259,25.67718,nnngn
22.628561892078,0.290683663969652,18.51764,16.77208,16.16328,15.94384,15.84307,5289.306,-0.2491724,4.383966,0.6790326,0.7322991,52.84867,nnnnn
20.1336215040314,0.309405180310419,19.56945,18.09356,17.5212,17.28071,17.13107,5206.463,-1.230644,4.577417,-154.3604,2.053369,24.79638,nnBgn
22.9279876146067,0.0607518743102163,17.92042,16.75554,16.3482,16.18928,16.16303,5935.447,-0.4011675,4.232639,-48.06089,1.283624,50.52734,nnnnn
20.8110170081436,-0.669747900620841,17.72166,16.37082,15.77956,15.56378,15.41777,5202.792,-1.923643,2.399792,-77.99714,1.990968,48.03032,nnngn
21.2082986612655,-1.09865385211399,17.5852,16.09264,15.44569,15.2486,15.15827,5321.883,-0.5889548,4.475787,14.83366,1.580864,50.80821,nnnnn
11.5663571805242,-0.10388100177113,19.30915,17.77028,17.14854,16.91324,16.80074,5219.234,-0.7743573,3.519044,-2.168031,2.000793,26.68,nnnnn
11.7879069583235,-0.205607693673582,20.34996,19.00549,18.44038,18.22787,18.17649,5316.258,-0.7465289,4.236981,-95.31738,2.728091,20.78215,nnnnn
12.0374253696744,-1.03366638316575,18.00252,17.02569,16.63728,16.47718,16.41253,5854.223,-1.535083,4.34416,-86.76624,1.920723,51.72499,nnngn
12.6238144478269,-1.0032035652218,17.27779,16.27162,15.83182,15.66204,15.60297,5794.31,-1.875848,3.531256,-110.9387,1.868456,65.39185,nnnnn
12.0776997282535,-0.113860170089828,19.23577,17.88324,17.314,17.0838,16.95568,5324.375,-1.21268,3.183812,-94.48124,2.019101,37.8684,nnngn
12.4641617507897,-0.0613809355198064,18.14789,16.9527,16.42596,16.22561,16.123,5479.256,-1.325004,3.588698,-49.60737,2.015438,54.07463,nnngn
